pollster,numeric_grade,pollscore,state,end_date,candidate_name,sample_size,pct
University of Massachusetts Lowell/YouGov,2.9,-1,Pennsylvania,10/9/24,Jill Stein,800,1
University of Massachusetts Lowell/YouGov,2.9,-1,Pennsylvania,10/9/24,Chase Oliver,800,0
InsiderAdvantage,2,-0.3,Pennsylvania,10/8/24,Kamala Harris,800,47
InsiderAdvantage,2,-0.3,Pennsylvania,10/8/24,Donald Trump,800,49
Trafalgar Group,0.7,0.6,Georgia,10/8/24,Kamala Harris,1089,44.9
Trafalgar Group,0.7,0.6,Georgia,10/8/24,Donald Trump,1089,46.2
Emerson,2.9,-1.1,Arizona,10/8/24,Kamala Harris,1000,48.2
Emerson,2.9,-1.1,Arizona,10/8/24,Donald Trump,1000,50.5
Emerson,2.9,-1.1,Georgia,10/8/24,Kamala Harris,1000,49.8
Emerson,2.9,-1.1,Georgia,10/8/24,Donald Trump,1000,49.7
Emerson,2.9,-1.1,Michigan,10/8/24,Kamala Harris,950,49.7
Emerson,2.9,-1.1,Michigan,10/8/24,Donald Trump,950,49.6
Emerson,2.9,-1.1,Nevada,10/8/24,Kamala Harris,900,49.2
Emerson,2.9,-1.1,Nevada,10/8/24,Donald Trump,900,48.1
Emerson,2.9,-1.1,North Carolina,10/8/24,Kamala Harris,1000,49
Emerson,2.9,-1.1,North Carolina,10/8/24,Donald Trump,1000,49.9
Emerson,2.9,-1.1,Pennsylvania,10/8/24,Kamala Harris,1000,49
Emerson,2.9,-1.1,Pennsylvania,10/8/24,Donald Trump,1000,49.7
Emerson,2.9,-1.1,Wisconsin,10/8/24,Kamala Harris,1000,49.2
Emerson,2.9,-1.1,Wisconsin,10/8/24,Donald Trump,1000,49.9
Siena/NYT,3,-1.5,Montana,10/8/24,Kamala Harris,656,39
Siena/NYT,3,-1.5,Montana,10/8/24,Donald Trump,656,57
Siena/NYT,3,-1.5,Montana,10/8/24,Kamala Harris,656,38
Siena/NYT,3,-1.5,Montana,10/8/24,Donald Trump,656,56
Siena/NYT,3,-1.5,Montana,10/8/24,Jill Stein,656,0
Siena/NYT,3,-1.5,Montana,10/8/24,Chase Oliver,656,0
Siena/NYT,3,-1.5,Montana,10/8/24,Kamala Harris,656,40
Siena/NYT,3,-1.5,Montana,10/8/24,Donald Trump,656,57
Siena/NYT,3,-1.5,Montana,10/8/24,Kamala Harris,656,39
Siena/NYT,3,-1.5,Montana,10/8/24,Donald Trump,656,56
Siena/NYT,3,-1.5,Montana,10/8/24,Jill Stein,656,0
Siena/NYT,3,-1.5,Montana,10/8/24,Chase Oliver,656,0
J.L. Partners,1.6,0.2,Pennsylvania,10/8/24,Kamala Harris,800,47
J.L. Partners,1.6,0.2,Pennsylvania,10/8/24,Donald Trump,800,47
J.L. Partners,1.6,0.2,Pennsylvania,10/8/24,Chase Oliver,800,1
J.L. Partners,1.6,0.2,Pennsylvania,10/8/24,Jill Stein,800,1
Tarrance,1.6,-0.4,Florida,10/8/24,Kamala Harris,818,44
Tarrance,1.6,-0.4,Florida,10/8/24,Donald Trump,818,51
Change Research,1.4,0.6,Other,10/8/24,Kamala Harris,895,38
Change Research,1.4,0.6,Other,10/8/24,Donald Trump,895,58
Fabrizio/Impact,1.7,-0.3,Michigan,10/8/24,Kamala Harris,600,46
Fabrizio/Impact,1.7,-0.3,Michigan,10/8/24,Donald Trump,600,46
Fabrizio/Impact,1.7,-0.3,Michigan,10/8/24,Robert F. Kennedy,600,3
Fabrizio/Impact,1.7,-0.3,Michigan,10/8/24,Jill Stein,600,1
Fabrizio/Impact,1.7,-0.3,Michigan,10/8/24,Chase Oliver,600,0
Fabrizio/Impact,1.7,-0.3,Michigan,10/8/24,Cornel West,600,0
Fabrizio/Impact,1.7,-0.3,Michigan,10/8/24,Kamala Harris,600,48
Fabrizio/Impact,1.7,-0.3,Michigan,10/8/24,Donald Trump,600,49
Targoz Market Research,1.8,0.1,Tennessee,10/8/24,Kamala Harris,1200,35
Targoz Market Research,1.8,0.1,Tennessee,10/8/24,Donald Trump,1200,54
Targoz Market Research,1.8,0.1,Tennessee,10/8/24,Robert F. Kennedy,1200,5
Targoz Market Research,1.8,0.1,Tennessee,10/8/24,Chase Oliver,1200,1
Targoz Market Research,1.8,0.1,Tennessee,10/8/24,Jill Stein,1200,1
Targoz Market Research,1.8,0.1,Tennessee,10/8/24,Kamala Harris,971,35
Targoz Market Research,1.8,0.1,Tennessee,10/8/24,Donald Trump,971,56
Targoz Market Research,1.8,0.1,Tennessee,10/8/24,Robert F. Kennedy,971,5
Targoz Market Research,1.8,0.1,Tennessee,10/8/24,Chase Oliver,971,1
Targoz Market Research,1.8,0.1,Tennessee,10/8/24,Jill Stein,971,0
Research Co.,2.4,-0.5,Michigan,10/7/24,Kamala Harris,450,51
Research Co.,2.4,-0.5,Michigan,10/7/24,Donald Trump,450,48
Research Co.,2.4,-0.5,Pennsylvania,10/7/24,Kamala Harris,450,50
Research Co.,2.4,-0.5,Pennsylvania,10/7/24,Donald Trump,450,49
Research Co.,2.4,-0.5,Wisconsin,10/7/24,Kamala Harris,450,50
Research Co.,2.4,-0.5,Wisconsin,10/7/24,Donald Trump,450,48
Quinnipiac,2.8,-0.5,Michigan,10/7/24,Kamala Harris,1007,47
Quinnipiac,2.8,-0.5,Michigan,10/7/24,Donald Trump,1007,50
Quinnipiac,2.8,-0.5,Michigan,10/7/24,Jill Stein,1007,0
Quinnipiac,2.8,-0.5,Michigan,10/7/24,Chase Oliver,1007,1
Quinnipiac,2.8,-0.5,Michigan,10/7/24,Cornel West,1007,1
Quinnipiac,2.8,-0.5,Michigan,10/7/24,Randall A. Terry,1007,0
Quinnipiac,2.8,-0.5,Michigan,10/7/24,Kamala Harris,1007,47
Quinnipiac,2.8,-0.5,Michigan,10/7/24,Donald Trump,1007,51
Quinnipiac,2.8,-0.5,Pennsylvania,10/7/24,Kamala Harris,1412,49
Quinnipiac,2.8,-0.5,Pennsylvania,10/7/24,Donald Trump,1412,46
Quinnipiac,2.8,-0.5,Pennsylvania,10/7/24,Jill Stein,1412,1
Quinnipiac,2.8,-0.5,Pennsylvania,10/7/24,Chase Oliver,1412,1
Quinnipiac,2.8,-0.5,Pennsylvania,10/7/24,Kamala Harris,1412,49
Quinnipiac,2.8,-0.5,Pennsylvania,10/7/24,Donald Trump,1412,47
Quinnipiac,2.8,-0.5,Wisconsin,10/7/24,Kamala Harris,1073,46
Quinnipiac,2.8,-0.5,Wisconsin,10/7/24,Donald Trump,1073,48
Quinnipiac,2.8,-0.5,Wisconsin,10/7/24,Jill Stein,1073,1
Quinnipiac,2.8,-0.5,Wisconsin,10/7/24,Chase Oliver,1073,1
Quinnipiac,2.8,-0.5,Wisconsin,10/7/24,Cornel West,1073,0
Quinnipiac,2.8,-0.5,Wisconsin,10/7/24,Randall A. Terry,1073,0
Quinnipiac,2.8,-0.5,Wisconsin,10/7/24,Claudia De La Cruz,1073,0
Quinnipiac,2.8,-0.5,Wisconsin,10/7/24,Kamala Harris,1073,47
Quinnipiac,2.8,-0.5,Wisconsin,10/7/24,Donald Trump,1073,49
Marist,2.9,-0.9,Florida,10/7/24,Kamala Harris,1257,47
Marist,2.9,-0.9,Florida,10/7/24,Donald Trump,1257,51
Marist,2.9,-0.9,Florida,10/7/24,Kamala Harris,1410,47
Marist,2.9,-0.9,Florida,10/7/24,Donald Trump,1410,51
Marist,2.9,-0.9,Texas,10/7/24,Kamala Harris,1365,46
Marist,2.9,-0.9,Texas,10/7/24,Donald Trump,1365,52
Marist,2.9,-0.9,Texas,10/7/24,Kamala Harris,1186,46
Marist,2.9,-0.9,Texas,10/7/24,Donald Trump,1186,53
Marist,2.9,-0.9,Ohio,10/7/24,Kamala Harris,1511,46
Marist,2.9,-0.9,Ohio,10/7/24,Donald Trump,1511,52
Marist,2.9,-0.9,Ohio,10/7/24,Kamala Harris,1327,46
Marist,2.9,-0.9,Ohio,10/7/24,Donald Trump,1327,52
The Washington Post,3,-1.2,Ohio,10/7/24,Kamala Harris,1002,45
The Washington Post,3,-1.2,Ohio,10/7/24,Donald Trump,1002,51
The Washington Post,3,-1.2,Ohio,10/7/24,Kamala Harris,1002,44
The Washington Post,3,-1.2,Ohio,10/7/24,Donald Trump,1002,51
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Kamala Harris,539,38
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Donald Trump,539,54
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Kamala Harris,539,36
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Donald Trump,539,54
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Joel Skousen,539,0
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Cornel West,539,2
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Chase Oliver,539,2
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Jill Stein,539,0
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Kamala Harris,600,39
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Donald Trump,600,52
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Kamala Harris,600,37
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Donald Trump,600,51
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Joel Skousen,600,0
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Cornel West,600,2
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Chase Oliver,600,1
Noble Predictive Insights,2.4,-0.4,Other,10/7/24,Jill Stein,600,1
Siena/NYT,3,-1.5,Florida,10/6/24,Kamala Harris,622,41
Siena/NYT,3,-1.5,Florida,10/6/24,Donald Trump,622,55
Siena/NYT,3,-1.5,Florida,10/6/24,Kamala Harris,622,40
Siena/NYT,3,-1.5,Florida,10/6/24,Donald Trump,622,53
Siena/NYT,3,-1.5,Florida,10/6/24,Jill Stein,622,0
Siena/NYT,3,-1.5,Florida,10/6/24,Chase Oliver,622,0
Siena/NYT,3,-1.5,Florida,10/6/24,Kamala Harris,622,41
Siena/NYT,3,-1.5,Florida,10/6/24,Donald Trump,622,54
Siena/NYT,3,-1.5,Florida,10/6/24,Kamala Harris,622,40
Siena/NYT,3,-1.5,Florida,10/6/24,Donald Trump,622,53
Siena/NYT,3,-1.5,Florida,10/6/24,Jill Stein,622,0
Siena/NYT,3,-1.5,Florida,10/6/24,Chase Oliver,622,1
Suffolk,2.9,-1,Massachusetts,10/5/24,Kamala Harris,500,61.2
Suffolk,2.9,-1,Massachusetts,10/5/24,Donald Trump,500,32.2
Suffolk,2.9,-1,Massachusetts,10/5/24,Shiva Ayyadurai,500,0.8
Suffolk,2.9,-1,Massachusetts,10/5/24,Claudia De La Cruz,500,0.8
Suffolk,2.9,-1,Massachusetts,10/5/24,Chase Oliver,500,0.2
Suffolk,2.9,-1,Massachusetts,10/5/24,Jill Stein,500,1.2
Glengariff Group Inc.,1.5,-0.2,Michigan,10/4/24,Kamala Harris,600,46.8
Glengariff Group Inc.,1.5,-0.2,Michigan,10/4/24,Donald Trump,600,44.2
Glengariff Group Inc.,1.5,-0.2,Michigan,10/4/24,Robert F. Kennedy,600,4.7
Glengariff Group Inc.,1.5,-0.2,Michigan,10/4/24,Jill Stein,600,1.2
Glengariff Group Inc.,1.5,-0.2,Michigan,10/4/24,Cornel West,600,1.2
Glengariff Group Inc.,1.5,-0.2,Michigan,10/4/24,Chase Oliver,600,0.8
Mason-Dixon,2.6,-1.1,Florida,10/4/24,Kamala Harris,625,43
Mason-Dixon,2.6,-1.1,Florida,10/4/24,Donald Trump,625,49
Siena/NYT,3,-1.5,Texas,10/4/24,Kamala Harris,617,44
Siena/NYT,3,-1.5,Texas,10/4/24,Donald Trump,617,50
Siena/NYT,3,-1.5,Texas,10/4/24,Kamala Harris,617,42
Siena/NYT,3,-1.5,Texas,10/4/24,Donald Trump,617,49
Siena/NYT,3,-1.5,Texas,10/4/24,Jill Stein,617,2
Siena/NYT,3,-1.5,Texas,10/4/24,Chase Oliver,617,2
Siena/NYT,3,-1.5,Texas,10/4/24,Kamala Harris,617,44
Siena/NYT,3,-1.5,Texas,10/4/24,Donald Trump,617,50
Siena/NYT,3,-1.5,Texas,10/4/24,Kamala Harris,617,41
Siena/NYT,3,-1.5,Texas,10/4/24,Donald Trump,617,48
Siena/NYT,3,-1.5,Texas,10/4/24,Jill Stein,617,2
Siena/NYT,3,-1.5,Texas,10/4/24,Chase Oliver,617,3
Christopher Newport U.,2.8,-0.6,Virginia,10/4/24,Kamala Harris,800,52
Christopher Newport U.,2.8,-0.6,Virginia,10/4/24,Donald Trump,800,41
Impact Research,1.5,-0.2,Other,10/3/24,Kamala Harris,600,38
Impact Research,1.5,-0.2,Other,10/3/24,Donald Trump,600,58
RMG Research,2.3,-0.4,Nevada,10/3/24,Kamala Harris,782,49
RMG Research,2.3,-0.4,Nevada,10/3/24,Donald Trump,782,49
St. Anselm,2.4,-0.5,New Hampshire,10/2/24,Kamala Harris,2104,51
St. Anselm,2.4,-0.5,New Hampshire,10/2/24,Donald Trump,2104,44
St. Anselm,2.4,-0.5,New Hampshire,10/2/24,Jill Stein,2104,1
St. Anselm,2.4,-0.5,New Hampshire,10/2/24,Chase Oliver,2104,1
St. Anselm,2.4,-0.5,New Hampshire,10/2/24,Cornel West,2104,0
RMG Research,2.3,-0.4,Arizona,10/2/24,Kamala Harris,783,46
RMG Research,2.3,-0.4,Arizona,10/2/24,Donald Trump,783,50
Redfield & Wilton Strategies,1.8,0.4,Arizona,10/2/24,Kamala Harris,555,47
Redfield & Wilton Strategies,1.8,0.4,Arizona,10/2/24,Donald Trump,555,48
Redfield & Wilton Strategies,1.8,0.4,Arizona,10/2/24,Chase Oliver,555,1
Redfield & Wilton Strategies,1.8,0.4,Arizona,10/2/24,Jill Stein,555,1
Redfield & Wilton Strategies,1.8,0.4,Florida,10/2/24,Kamala Harris,2946,45
Redfield & Wilton Strategies,1.8,0.4,Florida,10/2/24,Donald Trump,2946,49
Redfield & Wilton Strategies,1.8,0.4,Florida,10/2/24,Chase Oliver,2946,1
Redfield & Wilton Strategies,1.8,0.4,Florida,10/2/24,Jill Stein,2946,1
Redfield & Wilton Strategies,1.8,0.4,Georgia,10/2/24,Kamala Harris,3783,47
Redfield & Wilton Strategies,1.8,0.4,Georgia,10/2/24,Donald Trump,3783,47
Redfield & Wilton Strategies,1.8,0.4,Georgia,10/2/24,Chase Oliver,3783,1
Redfield & Wilton Strategies,1.8,0.4,Georgia,10/2/24,Jill Stein,3783,1
Redfield & Wilton Strategies,1.8,0.4,Michigan,10/2/24,Kamala Harris,839,48
Redfield & Wilton Strategies,1.8,0.4,Michigan,10/2/24,Donald Trump,839,46
Redfield & Wilton Strategies,1.8,0.4,Michigan,10/2/24,Chase Oliver,839,1
Redfield & Wilton Strategies,1.8,0.4,Michigan,10/2/24,Jill Stein,839,0
Redfield & Wilton Strategies,1.8,0.4,Minnesota,10/2/24,Kamala Harris,551,51
Redfield & Wilton Strategies,1.8,0.4,Minnesota,10/2/24,Donald Trump,551,43
Redfield & Wilton Strategies,1.8,0.4,Minnesota,10/2/24,Chase Oliver,551,1
Redfield & Wilton Strategies,1.8,0.4,Minnesota,10/2/24,Jill Stein,551,0
Redfield & Wilton Strategies,1.8,0.4,Nevada,10/2/24,Kamala Harris,514,48
Redfield & Wilton Strategies,1.8,0.4,Nevada,10/2/24,Donald Trump,514,47
Redfield & Wilton Strategies,1.8,0.4,Nevada,10/2/24,Chase Oliver,514,1
Redfield & Wilton Strategies,1.8,0.4,Nevada,10/2/24,Jill Stein,514,1
Redfield & Wilton Strategies,1.8,0.4,North Carolina,10/2/24,Kamala Harris,753,45
Redfield & Wilton Strategies,1.8,0.4,North Carolina,10/2/24,Donald Trump,753,47
Redfield & Wilton Strategies,1.8,0.4,North Carolina,10/2/24,Chase Oliver,753,0
Redfield & Wilton Strategies,1.8,0.4,North Carolina,10/2/24,Jill Stein,753,1
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,10/2/24,Kamala Harris,5686,48
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,10/2/24,Donald Trump,5686,47
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,10/2/24,Chase Oliver,5686,1
Redfield & Wilton Strategies,1.8,0.4,Pennsylvania,10/2/24,Jill Stein,5686,0
Redfield & Wilton Strategies,1.8,0.4,Wisconsin,10/2/24,Kamala Harris,533,47
Redfield & Wilton Strategies,1.8,0.4,Wisconsin,10/2/24,Donald Trump,533,46
Redfield & Wilton Strategies,1.8,0.4,Wisconsin,10/2/24,Chase Oliver,533,1
Redfield & Wilton Strategies,1.8,0.4,Wisconsin,10/2/24,Jill Stein,533,0
YouGov/Center for Working Class Politics,3,-1.1,Pennsylvania,10/2/24,Kamala Harris,1000,46.8
YouGov/Center for Working Class Politics,3,-1.1,Pennsylvania,10/2/24,Donald Trump,1000,44.7
OnMessage Inc.,1.1,0.2,Arizona,10/2/24,Kamala Harris,500,45
OnMessage Inc.,1.1,0.2,Arizona,10/2/24,Donald Trump,500,47
OnMessage Inc.,1.1,0.2,Georgia,10/2/24,Kamala Harris,500,44
OnMessage Inc.,1.1,0.2,Georgia,10/2/24,Donald Trump,500,47
OnMessage Inc.,1.1,0.2,Michigan,10/2/24,Kamala Harris,500,48
OnMessage Inc.,1.1,0.2,Michigan,10/2/24,Donald Trump,500,46
OnMessage Inc.,1.1,0.2,Nevada,10/2/24,Kamala Harris,500,45
OnMessage Inc.,1.1,0.2,Nevada,10/2/24,Donald Trump,500,47
OnMessage Inc.,1.1,0.2,Pennsylvania,10/2/24,Kamala Harris,500,46
OnMessage Inc.,1.1,0.2,Pennsylvania,10/2/24,Donald Trump,500,46
OnMessage Inc.,1.1,0.2,Wisconsin,10/2/24,Kamala Harris,500,46
OnMessage Inc.,1.1,0.2,Wisconsin,10/2/24,Donald Trump,500,47
UC Berkeley,2.5,-0.2,California,10/1/24,Kamala Harris,3045,57
UC Berkeley,2.5,-0.2,California,10/1/24,Donald Trump,3045,35
UC Berkeley,2.5,-0.2,California,10/1/24,Robert F. Kennedy,3045,2
UC Berkeley,2.5,-0.2,California,10/1/24,Cornel West,3045,1
UC Berkeley,2.5,-0.2,California,10/1/24,Jill Stein,3045,1
UC Berkeley,2.5,-0.2,California,10/1/24,Chase Oliver,3045,0
Fabrizio/Impact,1.7,-0.3,Arizona,10/1/24,Kamala Harris,600,47
Fabrizio/Impact,1.7,-0.3,Arizona,10/1/24,Donald Trump,600,49
Fabrizio/Impact,1.7,-0.3,Arizona,10/1/24,Jill Stein,600,1
Fabrizio/Impact,1.7,-0.3,Arizona,10/1/24,Chase Oliver,600,0
Fabrizio/Impact,1.7,-0.3,Arizona,10/1/24,Kamala Harris,600,48
Fabrizio/Impact,1.7,-0.3,Arizona,10/1/24,Donald Trump,600,50
Mitchell,2.4,-0.2,Michigan,9/30/24,Kamala Harris,709,48
Mitchell,2.4,-0.2,Michigan,9/30/24,Donald Trump,709,49
Mitchell,2.4,-0.2,Michigan,9/30/24,Kamala Harris,709,47
Mitchell,2.4,-0.2,Michigan,9/30/24,Donald Trump,709,47
Mitchell,2.4,-0.2,Michigan,9/30/24,Robert F. Kennedy,709,2
Mitchell,2.4,-0.2,Michigan,9/30/24,Jill Stein,709,1
Mitchell,2.4,-0.2,Michigan,9/30/24,Chase Oliver,709,1
Mitchell,2.4,-0.2,Michigan,9/30/24,Joseph Kishore,709,0
Mitchell,2.4,-0.2,Michigan,9/30/24,Randall A. Terry,709,0
Mitchell,2.4,-0.2,Michigan,9/30/24,Cornel West,709,0
InsiderAdvantage,2,-0.3,Arizona,9/30/24,Kamala Harris,800,47.7
InsiderAdvantage,2,-0.3,Arizona,9/30/24,Donald Trump,800,49.1
InsiderAdvantage,2,-0.3,Nevada,9/30/24,Kamala Harris,800,48.4
InsiderAdvantage,2,-0.3,Nevada,9/30/24,Donald Trump,800,49.3
InsiderAdvantage,2,-0.3,North Carolina,9/30/24,Kamala Harris,800,49.3
InsiderAdvantage,2,-0.3,North Carolina,9/30/24,Donald Trump,800,49.5
InsiderAdvantage,2,-0.3,Georgia,9/30/24,Kamala Harris,800,48.3
InsiderAdvantage,2,-0.3,Georgia,9/30/24,Donald Trump,800,48.1
Trafalgar Group,0.7,0.6,Wisconsin,9/30/24,Kamala Harris,1079,46
Trafalgar Group,0.7,0.6,Wisconsin,9/30/24,Donald Trump,1079,47.1
Trafalgar Group,0.7,0.6,Michigan,9/30/24,Kamala Harris,1086,44.7
Trafalgar Group,0.7,0.6,Michigan,9/30/24,Donald Trump,1086,46.9
WPAi,1.7,-0.1,Other,9/30/24,Kamala Harris,500,32
WPAi,1.7,-0.1,Other,9/30/24,Donald Trump,500,59
WPAi,1.7,-0.1,Other,9/30/24,Chase Oliver,500,1
OnMessage Inc.,1.1,0.2,Pennsylvania,9/29/24,Kamala Harris,800,47
OnMessage Inc.,1.1,0.2,Pennsylvania,9/29/24,Donald Trump,800,47
Patriot Polling,1.1,0.6,Pennsylvania,9/29/24,Kamala Harris,816,49
Patriot Polling,1.1,0.6,Pennsylvania,9/29/24,Donald Trump,816,50
Alaska Survey Research,1.9,-0.1,Other,9/29/24,Kamala Harris,1182,43
Alaska Survey Research,1.9,-0.1,Other,9/29/24,Donald Trump,1182,52
Alaska Survey Research,1.9,-0.1,Other,9/29/24,Robert F. Kennedy,1182,6
Trafalgar Group,0.7,0.6,Pennsylvania,9/29/24,Kamala Harris,1090,45.3
Trafalgar Group,0.7,0.6,Pennsylvania,9/29/24,Donald Trump,1090,47.5
HighGround,1.8,-0.3,Arizona,9/29/24,Kamala Harris,500,47.6
HighGround,1.8,-0.3,Arizona,9/29/24,Donald Trump,500,45.4
The Washington Post,3,-1.2,North Carolina,9/29/24,Kamala Harris,1001,48
The Washington Post,3,-1.2,North Carolina,9/29/24,Donald Trump,1001,50
The Washington Post,3,-1.2,North Carolina,9/29/24,Kamala Harris,1001,47
The Washington Post,3,-1.2,North Carolina,9/29/24,Donald Trump,1001,50
Quinnipiac,2.8,-0.5,North Carolina,9/29/24,Kamala Harris,953,47
Quinnipiac,2.8,-0.5,North Carolina,9/29/24,Donald Trump,953,49
Quinnipiac,2.8,-0.5,North Carolina,9/29/24,Jill Stein,953,1
Quinnipiac,2.8,-0.5,North Carolina,9/29/24,Chase Oliver,953,0
Quinnipiac,2.8,-0.5,North Carolina,9/29/24,Cornel West,953,1
Quinnipiac,2.8,-0.5,North Carolina,9/29/24,Randall A. Terry,953,0
Quinnipiac,2.8,-0.5,North Carolina,9/29/24,Kamala Harris,953,48
Quinnipiac,2.8,-0.5,North Carolina,9/29/24,Donald Trump,953,49
Quinnipiac,2.8,-0.5,Georgia,9/29/24,Kamala Harris,942,44
Quinnipiac,2.8,-0.5,Georgia,9/29/24,Donald Trump,942,50
Quinnipiac,2.8,-0.5,Georgia,9/29/24,Jill Stein,942,0
Quinnipiac,2.8,-0.5,Georgia,9/29/24,Chase Oliver,942,1
Quinnipiac,2.8,-0.5,Georgia,9/29/24,Cornel West,942,1
Quinnipiac,2.8,-0.5,Georgia,9/29/24,Claudia De La Cruz,942,1
Quinnipiac,2.8,-0.5,Georgia,9/29/24,Kamala Harris,942,45
Quinnipiac,2.8,-0.5,Georgia,9/29/24,Donald Trump,942,50
National Research,2,-0.5,Arizona,9/29/24,Kamala Harris,600,47
National Research,2,-0.5,Arizona,9/29/24,Donald Trump,600,46
Winthrop U.,2.5,-0.3,Other,9/29/24,Kamala Harris,1068,42
Winthrop U.,2.5,-0.3,Other,9/29/24,Donald Trump,1068,51.6
High Point University,2.5,-0.4,North Carolina,9/29/24,Kamala Harris,814,48
High Point University,2.5,-0.4,North Carolina,9/29/24,Donald Trump,814,46
High Point University,2.5,-0.4,North Carolina,9/29/24,Kamala Harris,589,48
High Point University,2.5,-0.4,North Carolina,9/29/24,Donald Trump,589,48
Emerson,2.9,-1.1,Arizona,9/28/24,Kamala Harris,920,47.6
Emerson,2.9,-1.1,Arizona,9/28/24,Donald Trump,920,51.7
Emerson,2.9,-1.1,North Carolina,9/28/24,Kamala Harris,850,49.1
Emerson,2.9,-1.1,North Carolina,9/28/24,Donald Trump,850,49.9
Emerson,2.9,-1.1,Pennsylvania,9/28/24,Kamala Harris,1000,49.3
Emerson,2.9,-1.1,Pennsylvania,9/28/24,Donald Trump,1000,48.8
Cygnal,2.1,-1.1,Iowa,9/28/24,Kamala Harris,600,44.6
Cygnal,2.1,-1.1,Iowa,9/28/24,Donald Trump,600,51.3
PPP,1.4,0,Other,9/28/24,Kamala Harris,612,39
PPP,1.4,0,Other,9/28/24,Donald Trump,612,54
RMG Research,2.3,-0.4,Texas,9/27/24,Kamala Harris,779,46
RMG Research,2.3,-0.4,Texas,9/27/24,Donald Trump,779,53
RMG Research,2.3,-0.4,Florida,9/27/24,Kamala Harris,774,48
RMG Research,2.3,-0.4,Florida,9/27/24,Donald Trump,774,50
RMG Research,2.3,-0.4,North Carolina,9/27/24,Kamala Harris,780,47
RMG Research,2.3,-0.4,North Carolina,9/27/24,Donald Trump,780,51
RMG Research,2.3,-0.4,Michigan,9/27/24,Kamala Harris,789,50
RMG Research,2.3,-0.4,Michigan,9/27/24,Donald Trump,789,47
PPP,1.4,0,Florida,9/26/24,Kamala Harris,808,45
PPP,1.4,0,Florida,9/26/24,Donald Trump,808,49
PPP,1.4,0,Florida,9/26/24,Jill Stein,808,1
PPP,1.4,0,Florida,9/26/24,Cornel West,808,0
PPP,1.4,0,Florida,9/26/24,Kamala Harris,808,46
PPP,1.4,0,Florida,9/26/24,Donald Trump,808,50
PPP,1.4,0,Texas,9/26/24,Kamala Harris,759,44
PPP,1.4,0,Texas,9/26/24,Donald Trump,759,49
PPP,1.4,0,Texas,9/26/24,Jill Stein,759,1
PPP,1.4,0,Texas,9/26/24,Cornel West,759,0
PPP,1.4,0,Texas,9/26/24,Kamala Harris,759,46
PPP,1.4,0,Texas,9/26/24,Donald Trump,759,51
Siena/NYT,3,-1.5,Other,9/26/24,Kamala Harris,680,51
Siena/NYT,3,-1.5,Other,9/26/24,Donald Trump,680,42
Siena/NYT,3,-1.5,Other,9/26/24,Kamala Harris,680,49
Siena/NYT,3,-1.5,Other,9/26/24,Donald Trump,680,41
Siena/NYT,3,-1.5,Other,9/26/24,Jill Stein,680,2
Siena/NYT,3,-1.5,Other,9/26/24,Chase Oliver,680,2
Siena/NYT,3,-1.5,Other,9/26/24,Kamala Harris,680,52
Siena/NYT,3,-1.5,Other,9/26/24,Donald Trump,680,43
Siena/NYT,3,-1.5,Other,9/26/24,Kamala Harris,680,51
Siena/NYT,3,-1.5,Other,9/26/24,Donald Trump,680,42
Siena/NYT,3,-1.5,Other,9/26/24,Jill Stein,680,2
Siena/NYT,3,-1.5,Other,9/26/24,Chase Oliver,680,1
SurveyUSA,2.8,-1.3,Minnesota,9/26/24,Kamala Harris,646,50
SurveyUSA,2.8,-1.3,Minnesota,9/26/24,Donald Trump,646,44
East Carolina University,2.6,-0.5,North Carolina,9/26/24,Kamala Harris,1005,47.1
East Carolina University,2.6,-0.5,North Carolina,9/26/24,Donald Trump,1005,49.4
East Carolina University,2.6,-0.5,North Carolina,9/26/24,Chase Oliver,1005,0.7
East Carolina University,2.6,-0.5,North Carolina,9/26/24,Jill Stein,1005,0.2
East Carolina University,2.6,-0.5,North Carolina,9/26/24,Cornel West,1005,0.1
Lake Research,1.2,0.1,Other,9/26/24,Kamala Harris,500,40
Lake Research,1.2,0.1,Other,9/26/24,Donald Trump,500,50
Siena/NYT,3,-1.5,Michigan,9/26/24,Kamala Harris,688,45
Siena/NYT,3,-1.5,Michigan,9/26/24,Donald Trump,688,47
